#,false,QR,Unique Code,Longitude,Latitude,Region,Province,Municipality,Barangay,Purok,Street,Landmark,House Number,Building Name,Floor,Unit Number,Date Added,Date Modified,Delete,source_file
1050,False,,2402002234,125.5809945,10.3195611,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2,,,,,,,"Feb 27, 2024","Feb 27, 2024",,download (10).xls
1051,False,,2402002235,125.5847636,10.3168268,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2,,,,,,,"Feb 27, 2024","Feb 27, 2024",,download (10).xls
1052,False,,2402002236,125.5847636,10.3168268,Caraga,Dinagat Islands,Tubajon,Mabini,Purok 2,,,,,,,"Feb 27, 2024","Feb 27, 2024",,download (10).xls
1053,False,,2402002270,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1054,False,,2402002271,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1055,False,,2402002272,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1056,False,,2402002273,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1057,False,,2402002274,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1058,False,,2402002275,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1059,False,,2402002276,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1060,False,,2402002277,125.6214606,10.2563808,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1061,False,,2402002278,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1062,False,,2402002279,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1063,False,,2402002280,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1064,False,,2402002281,125.6272974,10.2570301,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1065,False,,2402002282,125.6272991,10.2572823,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1066,False,,2402002283,125.6272991,10.2572823,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1067,False,,2402002284,125.6272991,10.2572823,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1068,False,,2402002285,125.6270536,10.2567384,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1069,False,,2402002286,125.61976677089756,10.256543648617566,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Oct 22, 2024",,download (10).xls
1070,False,,2402002287,125.62055884863707,10.256595468590676,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Oct 23, 2024",,download (10).xls
1071,False,,2402002288,125.62056893945744,10.256542691932635,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 28, 2024","Oct 23, 2024",,download (10).xls
1072,False,,2402002308,125.557466,10.3256242,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1073,False,,2402002309,125.5574287,10.3265205,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1074,False,,2402002310,125.5572629,10.3261045,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1075,False,,2402002311,125.5572546,10.3261339,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1076,False,,2402002313,125.5576068,10.3258193,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1077,False,,2402002314,125.5572989,10.3261237,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1078,False,,2402002315,125.5575341,10.3257384,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1079,False,,2402002316,125.5573949,10.3256806,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1080,False,,2402002317,125.5595852,10.3266365,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1081,False,,2402002318,125.557256,10.3262015,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1082,False,,2402002319,125.5571782,10.3258916,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1083,False,,2402002320,125.5576823,10.3257102,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1084,False,,2402002321,125.5565084,10.3262676,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1085,False,,2402002322,125.5571201,10.3256314,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1086,False,,2402002324,125.5567278,10.3268369,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1087,False,,2402002325,125.5572218,10.3264479,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1088,False,,2402002326,125.5567034,10.3268703,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1089,False,,2402002327,125.5566853,10.3268677,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1090,False,,2402002328,125.5566817,10.3268308,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1091,False,,2402002329,125.5567212,10.3268692,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1092,False,,2402002330,125.51881214029385,10.309117558816697,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Aug 27, 2024",,download (10).xls
1093,False,,2402002332,125.51881406814476,10.309115512624672,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Aug 27, 2024",,download (10).xls
1094,False,,2402002333,125.5566915,10.3268623,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1095,False,,2402002334,125.5567244,10.326868,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1096,False,,2402002335,125.5567018,10.3268722,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1097,False,,2402002336,125.5566615,10.3268691,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1098,False,,2402002337,125.556678,10.3268557,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1099,False,,2402002338,125.5562921,10.3267157,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1100,False,,2402002339,125.5572474,10.3263462,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (10).xls
1101,False,,2402002341,125.5572382,10.3263052,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1102,False,,2402002342,125.5572302,10.326389,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1103,False,,2402002343,125.5572146,10.3263997,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1104,False,,2402002344,125.5572132,10.3263961,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1105,False,,2402002345,125.5572403,10.3262452,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1106,False,,2402002346,125.5572612,10.3261672,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1107,False,,2402002347,125.5590037,10.3258374,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1108,False,,2402002348,125.5571603,10.3259943,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 3,Luib street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1109,False,,2402002351,125.5557128,10.3272156,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1110,False,,2402002353,125.5558402,10.3276109,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1111,False,,2402002354,125.5560863,10.3263881,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1112,False,,2402002355,125.5566288,10.3259231,Caraga,Dinagat Islands,Tubajon,San Vicente,Purok 2,Pinat street,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1113,False,,2402002405,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1114,False,,2402002406,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1115,False,,2402002407,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1116,False,,2402002408,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1117,False,,2402002409,125.5587638,10.3200039,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1118,False,,2402002410,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1119,False,,2402002411,125.5587206,10.3198041,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1120,False,,2402002421,125.5557332,10.3285615,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1121,False,,2402002423,125.5556101,10.3285143,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1122,False,,2402002424,125.5557146,10.3285094,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1123,False,,2402002425,125.5557531,10.3295123,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1124,False,,2402002426,125.5557565,10.3295136,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1125,False,,2402002427,125.5557569,10.3294744,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1126,False,,2402002428,125.5557562,10.329471,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1127,False,,2402002429,125.555757,10.3294765,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1128,False,,2402002430,125.5557564,10.3294769,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1129,False,,2402002431,125.5580913,10.3231552,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1130,False,,2402002432,125.5557664,10.329526,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1131,False,,2402002433,125.5557747,10.3295314,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1132,False,,2402002434,125.555757,10.3294765,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1133,False,,2402002435,125.5557793,10.3295353,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1134,False,,2402002436,125.5557602,10.3294726,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1135,False,,2402002437,125.5557599,10.3294746,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1136,False,,2402002439,125.5557613,10.3294665,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1137,False,,2402002440,125.5557683,10.3295012,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1138,False,,2402002441,125.5557874,10.3295627,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1139,False,,2402002443,125.5558023,10.3295099,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1140,False,,2402002444,125.5558454,10.3297534,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1141,False,,2402002445,125.5558442,10.3296139,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1142,False,,2402002446,125.5558403,10.3297309,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1143,False,,2402002447,125.5558271,10.3295915,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1144,False,,2402002448,125.5562629,10.3299076,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1145,False,,2402002449,125.5558093,10.3295084,Caraga,Dinagat Islands,Tubajon,San Roque,Purok 1,,,,,,,"Feb 28, 2024","Feb 28, 2024",,download (11).xls
1146,False,,2402002481,125.6255015,10.2566986,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1147,False,,2402002482,125.6254974,10.2566959,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1148,False,,2402002483,125.6249717,10.2565217,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1149,False,,2402002484,125.6240683,10.256685,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1150,False,,2402002485,125.6244932,10.256809,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1151,False,,2402002486,125.6254964,10.2566975,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1152,False,,2402002487,125.6244033,10.2571883,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1153,False,,2402002488,125.6247776,10.2567186,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1154,False,,2402002489,125.6254981,10.2566998,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1155,False,,2402002490,125.6254974,10.2566959,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1156,False,,2402002491,125.6248073,10.2567096,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1157,False,,2402002492,125.6242633,10.2567483,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1158,False,,2402002493,125.6245083,10.256815,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1159,False,,2402002494,125.6255828,10.256685,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1160,False,,2402002495,125.6255828,10.256685,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1161,False,,2402002496,125.6255035,10.2567043,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1162,False,,2402002497,125.62551,10.2567315,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Mar 17, 2025",,download (11).xls
1163,False,,2402002498,125.6255946,10.2566842,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1164,False,,2402002499,125.6243133,10.25679,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1165,False,,2402002500,125.6256063,10.2566597,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1166,False,,2402002501,125.6255054,10.2567364,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1167,False,,2402002502,125.6254985,10.256693,Caraga,Dinagat Islands,Tubajon,Malinao,Purok 4,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1168,False,,2402002529,125.5588275,10.3197579,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1169,False,,2402002530,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1170,False,,2402002536,125.5584572,10.3196524,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1171,False,,2402002537,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1172,False,,2402002538,125.5583341,10.3195823,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1173,False,,2402002539,125.5580913,10.3237485,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1174,False,,2402002541,125.5581696,10.3194578,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Mar 05, 2024",,download (11).xls
1175,False,,2402002542,125.5581249,10.3194073,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1176,False,,2402002543,125.5581253,10.3194063,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1177,False,,2402002546,125.5583231,10.3189558,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1178,False,,2402002547,125.5583197,10.3189455,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1179,False,,2402002548,125.5583794,10.3189231,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1180,False,,2402002549,125.5588133,10.3190777,Caraga,Dinagat Islands,Tubajon,Santa Cruz,Purok 2,,,,,,,"Feb 29, 2024","Feb 29, 2024",,download (11).xls
1181,False,,2403000001,125.5287569,10.2829262,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1182,False,,2403000002,125.5287695,10.2829287,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1183,False,,2403000003,125.5287702,10.2829293,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1184,False,,2403000004,125.5288042,10.2829548,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1185,False,,2403000005,125.5288722,10.2830172,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1186,False,,2403000006,125.5288868,10.2830378,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1187,False,,2403000007,125.5288367,10.2829768,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 1,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1188,False,,2403000008,125.5287489,10.2829356,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
1189,False,,2403000009,125.5287616,10.2829281,Caraga,Dinagat Islands,Tubajon,Imelda,Purok 2,,,,,,,"Mar 01, 2024","Mar 01, 2024",,download (11).xls
